id,smiles,inchikey
Z1782002382,Cc1noc(-c2ccccc2)c1NC(=O)C(=O)Nc1ccc(OC(C)C)cc1,AUZUSMXFRAAMHL-UHFFFAOYSA-N
Z444055472,CCN(Cc1cccc(NC(=O)c2cc(C)n(-c3ccccc3)n2)c1)C(C)=O,PJIZWIGHPLDBAR-UHFFFAOYSA-N
Z1067436954,Cc1ccc(NC(=O)c2cnc(-c3ccccc3Cl)s2)cc1C(N)=O,MGROAMGVOYQXGS-UHFFFAOYSA-N
Z1165309149,CCc1c(C(=O)Nc2ccc(N(C)C)cn2)nnn1-c1cccc(Cl)c1,KPHLNWLVIOBSFC-UHFFFAOYSA-N
Z1227980550,CCS(=O)(=O)c1cccc(NC(=O)c2ccn(-c3cc(C)ccc3OC)n2)c1,IZYFAVIAZOLCJN-UHFFFAOYSA-N
Z1027801902,COc1ccccc1CC1CCN(C(=O)Nc2ccc3nc(C)oc3c2)CC1,UAJHTILQTMKSRY-UHFFFAOYSA-N
Z811624806,Cc1ccc(-c2cc(C(=O)N(C)c3ccc(F)c(F)c3)[nH]n2)cc1,LCHMITDNAWOMJQ-UHFFFAOYSA-N
Z1634325890,Cc1nccc(NC(=O)c2ccc3ccccc3n2)c1Cl,SRJXTVKBMDVRLO-UHFFFAOYSA-N
Z995784098,CSc1ccc(NC(=O)c2cn(-c3cccc(C)c3)nn2)cc1,GBVKKGUGOYIDAZ-UHFFFAOYSA-N
Z1066903318,COCCOc1ccccc1NC(=O)c1csc(-c2ccccc2C)n1,JLGWUXCMTMLQPJ-UHFFFAOYSA-N
Z1443301309,Cc1c(C(=O)N(CC2CC2)c2cccnc2)cnn1-c1ccccn1,LGCNNTHAYAQBLJ-UHFFFAOYSA-N
Z1458003192,Cc1ccc(-n2nc(C(=O)Nc3cncnc3N(C)C)ccc2=O)cc1Cl,JVKZJNKZJUPUTM-UHFFFAOYSA-N
Z775499190,CCOCc1ccccc1NC(=O)c1ccn(-c2cccc(Cl)c2)n1,USOXRLBUOCLCKY-UHFFFAOYSA-N
Z395006572,Cc1cc(S(N)(=O)=O)cc(NC(=O)c2ccn(-c3ccccc3F)n2)c1C,ZIBVICNZOUHVJM-UHFFFAOYSA-N
Z819041544,O=C(c1nc(-c2ccccc2)oc1C1CC1)N1CCOc2ccccc21,GHCRUFOJTXFMJU-UHFFFAOYSA-N
Z856111782,COc1ccc(C)cc1-n1ccc(C(=O)Nc2cc(C(N)=O)cc(F)c2C)n1,PGPKYCJDRLQMQX-UHFFFAOYSA-N
Z1204604004,Cc1ccc(-n2nc(C(=O)Nc3cccn(C)c3=O)ccc2=O)cc1Cl,LDVGFGUVHRGKBG-UHFFFAOYSA-N
Z1417691051,COCc1c(Cl)cccc1NC(=O)c1cc(=O)n(-c2ccc(C)cc2)[nH]1,XXPVDAHFCCCRKV-UHFFFAOYSA-N
Z1436781415,O=C(Nc1ccc(Cl)cc1Cl)c1csc(-c2ccncc2)n1,IDUYDNPLJSPRQX-UHFFFAOYSA-N
Z1229774178,O=C(c1ccc(-c2ccccc2F)o1)N1CCc2cnccc21,YLTOTBZNKJDXKW-UHFFFAOYSA-N
Z1433339259,Cc1coc(-c2cc(NC(=O)c3cccc(CS(C)=O)c3)ccc2C)n1,OBUKVXIGFADPPW-UHFFFAOYSA-N
Z1465723148,CCC(=O)c1cccc(NC(=O)c2ccc(-n3cccn3)c(F)c2)c1,PLRKHZDVNOMWFU-UHFFFAOYSA-N
Z1264925897,Cc1ccc(-c2nc(C(=O)Nc3ccnc(N(C)C)n3)cs2)c(C)c1,IDBFOSBCJZJKTO-UHFFFAOYSA-N
Z1529181990,Cc1[nH]c(-c2cccc(Cl)c2)nc1C(=O)N(C)c1ccc2c(c1)CCO2,JBPMSHNDIHTCKB-UHFFFAOYSA-N
Z1459682264,CC(C)Cn1ccc2cc(NC(=O)C3CCNCC3)ccc21.Cl.Cl,FQDHTCACALWBGM-UHFFFAOYSA-N
Z811954092,COc1c(Cl)cccc1NC(=O)c1cc2ccc(C)cc2nc1C,OPBPFIFRUCAGSW-UHFFFAOYSA-N
Z1317665218,Cc1nc(C(=O)Nc2nccn(C)c2=O)nn1-c1ccccc1Cl,PXOPTBYTOYTNPK-UHFFFAOYSA-N
Z1233300285,O=C(Nc1cc(Cl)ccc1Cl)c1cccc(-n2cccn2)n1,JGTWMEVDQKCJLQ-UHFFFAOYSA-N
Z1552468939,COc1cc(F)c(NC(=O)c2ccc(=O)n(-c3ccccc3F)n2)cc1OC,MHXOXJCQICOAHV-UHFFFAOYSA-N
Z941394406,O=C(c1cc(-c2ccccc2)no1)N1CCc2ccc(Cl)cc21,DTHYQZZKUDPZDG-UHFFFAOYSA-N
Z739916092,CNC(=O)c1ccc(NC(=O)c2cc3c(s2)-c2ccccc2CC3)cc1Cl,KCPRUEKLTLTXQV-UHFFFAOYSA-N
Z30903421,Cc1ccc(F)cc1NC(=O)c1ccc2nccnc2c1,ZWVRZGNLFAQTTN-UHFFFAOYSA-N
Z1528771253,CCc1ccc(-c2noc(-c3ccc4c(c3)CCC(=O)N4C)n2)cc1,CXOBBAJZUOOXGD-UHFFFAOYSA-N
Z1131694710,Cc1cc2cn[nH]c2cc1NC(=O)c1ccc(N2CCCC2)nn1,QINWOTVEIGUEAM-UHFFFAOYSA-N
Z1407762438,Cc1ccc(-c2cncc(C(=O)Nc3ccccc3C(F)(F)F)c2)cc1,LRBXAVWEBLYJMR-UHFFFAOYSA-N
Z1319983399,COc1ccc(C)nc1NC(=O)c1cn(-c2ccc(Cl)cc2)nc1C,ZBVOPIJZKGNUCS-UHFFFAOYSA-N
Z1273120864,Cc1ccc(F)cc1NC(=O)c1cn(-c2ccc(Cl)cc2)nc1C,ILCZDMLOWVDLNM-UHFFFAOYSA-N
Z1391431932,CC(=O)N1CCc2cccc(NC(=O)c3cnn(-c4ccccn4)c3C)c21,DWYVWQONXJEUHO-UHFFFAOYSA-N
Z1262345735,Cc1nc(-c2ccccc2)oc1C(=O)N1CCc2ccccc21,IOZXBWUVCOWKHU-UHFFFAOYSA-N
Z982710080,Cc1c(C(=O)Nc2ccc(-n3cncn3)c(C(F)(F)F)c2)oc2ccccc12,PQPBLNWNQCJCQL-UHFFFAOYSA-N
Z1458817157,O=C(c1cnc(-c2ccccc2Cl)s1)N(c1ccccn1)C1CCCC1,BCAQDIBIJZPQGH-UHFFFAOYSA-N
Z1411358157,Cc1nc(C)n(-c2ccc(C(=O)Nc3c(C)ccn(C)c3=O)cc2)n1,CWNWMIHHBJRTBG-UHFFFAOYSA-N
Z1290244492,Cn1ccnc1CCNC(=O)C(=O)Nc1ccc(Oc2ccc(Cl)cn2)cc1,AKSXFMUEDWECNL-UHFFFAOYSA-N
Z346153750,COc1cc(F)ccc1NC(=O)c1cc2cc(C)ccc2nc1C,ODYPMCQUUHRUGS-UHFFFAOYSA-N
Z1227873037,CCn1cc(NC(=O)c2nc(-c3ccc(OC)cc3)oc2C)ccc1=O,YVMNWCXEHIEMPS-UHFFFAOYSA-N
Z1101807125,Cc1nc(C(=O)Nc2ccc(F)cn2)nn1-c1ccccc1C(C)C,ZIELNLLEZOKLKB-UHFFFAOYSA-N
Z1266019814,CCOc1ccc(NC(=O)c2ccc(-n3cncn3)c(C)c2)c(C)c1,UVPHUYIAFJNXPJ-UHFFFAOYSA-N
Z815388416,COCCOc1ccccc1NC(=O)c1cnn(-c2ccccc2)c1C,FNQHJPHEPXWDRL-UHFFFAOYSA-N
Z970497494,Cc1ccc(-n2nnc(C(=O)Nc3cccc(-c4nncn4C)c3)c2C2CC2)cc1,ZBQWODHRKBPMPN-UHFFFAOYSA-N
Z1398209388,O=C(Nc1ccc(O)c(C(F)(F)F)c1)c1ccn(-c2ccccc2)n1,RNCRPMKVEUOVDQ-UHFFFAOYSA-N
Z1205140699,COC(=O)c1ccnc(NC(=O)c2ccn(-c3ccccc3Cl)n2)c1,NKEVHEAZYNMTKL-UHFFFAOYSA-N
Z1433130418,O=C(Nc1cc(F)cc(Cl)c1)c1cc(-n2cccn2)ccn1,XIHOAJMCGNAILT-UHFFFAOYSA-N
Z816992802,COCCOc1ccccc1NC(=O)c1ccn(-c2cccc(Cl)c2)n1,NMEZLTWFEYWFIJ-UHFFFAOYSA-N
Z31400450,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)Nc3ccc4c(c3)OCCO4)n2)n1,ZNFUDMOTGDQRNS-UHFFFAOYSA-N
Z1022191760,COc1ccc(N(C(=O)c2cn(-c3ccc(F)cc3)nn2)C(C)C2CC2)cc1,OFXLNZSVXDYDEF-UHFFFAOYSA-N
Z1373874286,CN(C)C(=O)c1ccc(F)c(NC(=O)c2cnn(-c3cccc(Cl)c3)c2)c1,WOVDUTRJJVTZLJ-UHFFFAOYSA-N
Z827688236,CCOc1cc(C)ccc1NC(=O)c1ccn(-c2cccc(F)c2)n1,ZTNDUWXMOBTHSS-UHFFFAOYSA-N
Z1538235965,Cc1c(C(=O)Nc2cc(F)ccc2OC(F)F)cnn1-c1ccncc1,URLBTGAHXMQWAL-UHFFFAOYSA-N
Z1452318801,Cc1cccc(-c2cncc(C(=O)Nc3cccc4c3C(=O)NC4)c2)c1,YBSSDUDYKYAEHE-UHFFFAOYSA-N
Z1274077159,CCc1ccc(NC(=O)c2ccc(-n3nc(C)nc3C)cc2)c(C(=O)OC)c1,MUBPIXYXARTUNW-UHFFFAOYSA-N
Z606341018,O=C(Nc1ccc2c(c1)CCC2)c1cc(-c2ccncc2)on1,HTQQMVQXKAMFSN-UHFFFAOYSA-N
Z1158006753,COc1ccc2c(c1)CCN2C(=O)c1nnn(-c2ccc(F)c(Cl)c2)c1C,SWIBDNHSSNHAPF-UHFFFAOYSA-N
Z1167343190,CSCc1cccc(NC(=O)c2cnn(-c3ccccc3)c2C2CC2)c1,GKAIWZVSNYMGFN-UHFFFAOYSA-N
Z1037963672,CC(C)c1c(C(=O)Nc2ccc(-n3ccnn3)cc2)cnn1-c1ccc(F)cc1,FWRJTIJGRQXKOD-UHFFFAOYSA-N
Z1140546303,COc1ccc(NC(=O)CCN2CCN(c3ccc4nncn4n3)CC2)cc1,DMPGHLIUPPMROD-UHFFFAOYSA-N
Z131404164,O=C1COc2cc(C(=O)N3CCC(n4c(=O)[nH]c5ccccc54)CC3)ccc2N1,UBYOYBRHPAAQIA-UHFFFAOYSA-N
Z1173056817,COc1cc(F)c(NC(=O)c2cc(-c3ccccc3)ccc2Cl)cc1OC,QAMFWJCNTMWQNC-UHFFFAOYSA-N
Z775491744,CCOCc1ccccc1NC(=O)c1ccc(-c2ccc(F)cc2)o1,OTIKNTUTYAFWBI-UHFFFAOYSA-N
Z1033148464,O=C(Nc1ccc(F)cn1)c1ccc(-c2ccccc2Cl)o1,WXBNGTKOHIVWJV-UHFFFAOYSA-N
Z983344546,O=C(Nc1ccc(-n2cncn2)c(C(F)(F)F)c1)c1ccc(-n2ccnc2)cc1,WQXBIPZOVKPHEH-UHFFFAOYSA-N
Z1442387712,O=C(Nc1ccccc1Sc1ccccc1)C(=O)NC1CCc2[nH]ncc2C1,SYMUSUIZYVZWJT-UHFFFAOYSA-N
Z1481539664,COc1ncc(C)cc1NC(=O)c1cnc(-c2ccc3c(c2)CCO3)s1,INSURKAUSLVJCO-UHFFFAOYSA-N
Z1169963734,Cc1ccc(-c2noc(CN3C(=O)CSc4ccccc43)n2)cc1F,ZCKRAKONXVMIJO-UHFFFAOYSA-N
Z423091960,Cc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)s1,RKXOLNKERSVUBN-UHFFFAOYSA-N
Z1645593139,O=C(Nc1ccc(O)cc1F)c1ccnc(OC2CCCCC2)c1,DYXOLVUTOXMOLH-UHFFFAOYSA-N
Z1251530626,COc1ccccc1-c1nc(C(=O)N2CCCN(C)c3ccc(F)cc32)cs1,LOALPMARUKVKCX-UHFFFAOYSA-N
Z1432457138,CCn1ccnc1-c1cccc(NC(=O)c2cccc(Cl)c2F)c1,HLPSGEIWHGAXMU-UHFFFAOYSA-N
Z1067015498,CN(C(=O)c1csc(-c2ccccc2Cl)n1)c1cc(F)ccc1F,OIFZHXZTMFLYHM-UHFFFAOYSA-N
Z358269540,Cc1ccc(NC(=O)c2cc(C)n(-c3nccs3)c2C)c(C)c1,MXLSLHVXOCTWGR-UHFFFAOYSA-N
Z1101522153,CCCOc1cn(-c2ccccc2)nc1C(=O)Nc1ccc2c(c1)OCCO2,HVCUIKDJLCMHDS-UHFFFAOYSA-N
Z1696924580,Cc1ccc(C)c(-n2ncc(C(=O)Nc3cnccn3)c2C)c1,LFVXNIMKTRITQT-UHFFFAOYSA-N
Z1203090789,CC(C)Cn1nc(C(=O)Nc2ccc(-c3ncccn3)cc2)c2ccccc2c1=O,IFZCCUDPTBEVKK-UHFFFAOYSA-N
Z1389379870,Cc1cccnc1NC(=O)c1cc(-c2ccc(F)cc2)c(C)s1,IYIYYOQTSUCYMO-UHFFFAOYSA-N
Z246893346,Cc1c(C(=O)Nc2ccc(CN3CCOCC3)cc2)cnn1-c1ccccc1F,DDDODGPTDWEXPH-UHFFFAOYSA-N
Z1407767600,COc1ccc(OC)c(NC(=O)c2cncc(-c3ccc(Cl)cc3)c2)c1,LYBVBZUERKTSMA-UHFFFAOYSA-N
Z274539614,COc1cccc2cc(C(=O)Nc3ccc(F)cc3F)oc12,IHOIBJRJYLOIBF-UHFFFAOYSA-N
Z332912338,Cc1ccc(Cl)cc1NC(=O)c1ccc(-n2ccnc2)cc1,RNNBXYBZLIXYML-UHFFFAOYSA-N
Z739919094,CNC(=O)c1ccc(NC(=O)c2ccc(-c3ccc(F)cc3)o2)cc1Cl,KNWABNBESBESED-UHFFFAOYSA-N
Z1450263340,Cc1cccc(-c2cncc(C(=O)Nc3cccc(N4C(=O)CCC4=O)c3C)c2)c1,MEBJUXDXRRDMEQ-UHFFFAOYSA-N
Z1542078568,CNC(=O)c1ccc(NC(=O)c2cc(C)c3ccccc3n2)c(Cl)c1,TVHTYRKAVOOYCH-UHFFFAOYSA-N
Z1465664990,CCn1cnnc1-c1ccc(C(=O)N2CCc3c(Cl)cccc32)cc1,WPMIEDQXDPHRFY-UHFFFAOYSA-N
Z1518420647,O=C(Nc1cc(F)cc(Cl)c1)c1cccc(-n2ccnn2)c1,CJNFBTNKYGSLRO-UHFFFAOYSA-N
Z1787154131,COC1CCCC(NC(=O)Cc2cnc3ccccc3c2)C1,AYFUTXRYCBUIHQ-UHFFFAOYSA-N
Z1471549390,COCc1cc(NC(=O)c2cc(C(C)C)n(-c3ccccc3)n2)ncn1,YCMSKVNHIIOUJX-UHFFFAOYSA-N
Z1318063398,CC(=O)N1CCCN(Cc2nc(-c3ccc(C)c(F)c3)no2)c2ccccc21,PHLNIXXFKRONJW-UHFFFAOYSA-N
Z1268349052,Cc1nc(-c2ccc(F)cc2)sc1C(=O)Nc1ccc(S(C)=O)c(F)c1,UVBUXGFOAFCQEU-UHFFFAOYSA-N
Z996179112,CNC(=O)c1ccc(NC(=O)c2cn(-c3cccc(C)c3)nn2)cc1Cl,BKJVOYBEOOPOSR-UHFFFAOYSA-N
Z1533770378,Cc1cc(=O)n(C)cc1NC(=O)c1cccc(-c2ccoc2)c1,BLVOQAKZLLPNOT-UHFFFAOYSA-N
Z364617376,Cc1nc(C(=O)Nc2ccc(F)c(C(N)=O)c2)nn1-c1ccc(Cl)cc1,WNHBUHKLQOJYBB-UHFFFAOYSA-N
Z1421813532,CCn1ccnc1-c1cccc(NC(=O)c2ccc(=O)n(CC)n2)c1,DTENKDAHODTDFI-UHFFFAOYSA-N
Z1395328962,CC(=O)N(C)c1ccccc1NCc1noc(-c2cccc(Cl)c2)n1,FGCBNHUOTZCGLJ-UHFFFAOYSA-N
Z1228452455,CC(=O)N(C)c1ccccc1NCc1ncc(-c2ccc(Cl)cc2)o1,RVMNRNBOOBRBHP-UHFFFAOYSA-N
Z1303600815,CCOCCOCc1cccc(NC(=O)c2ccc(-c3ccccc3F)o2)c1C,WNEGZXMSJBQVRP-UHFFFAOYSA-N
Z1488509857,Cc1c(C(=O)NC2CCN(C(C)c3ccncc3)CC2)sc2ccc(F)cc12,RQBMLGMGDIAYHO-UHFFFAOYSA-N
Z1246277560,CC(C)(C(N)=O)c1ccc(NC(=O)c2ccc(-c3ccccc3F)o2)cc1,CRQUWKDMQFWEJZ-UHFFFAOYSA-N
Z966205588,Cc1cnn(-c2ccc(C(=O)Nc3cccc(N4C(=O)CCC4=O)c3C)cc2)c1,SEJNIZSDEXKBSB-UHFFFAOYSA-N
Z1205139208,COC(=O)c1ccnc(NC(=O)c2nn(-c3ccccc3F)c3c2CCC3)c1,XLBDUWOUIRXGHV-UHFFFAOYSA-N
Z1274363795,COCCn1c(C(=O)Nc2ccc(-c3nccc(C)n3)cc2)cc2ccccc21,UBQTZHDTKPSJJN-UHFFFAOYSA-N
Z1466199762,Cc1ccc(-n2nc(C(=O)N(C)c3ncccc3F)ccc2=O)cc1Cl,DUMGWODEILQMLG-UHFFFAOYSA-N
Z1524757610,O=C(Nc1ccncc1F)c1cnn(-c2ccc(Cl)cc2Cl)c1,HQQPGYBIQWISMR-UHFFFAOYSA-N
Z1479367658,O=C(Nc1ccccc1-c1cc(F)c(F)c(F)c1)c1ccn2ccnc2c1,BVMOTHUZAFJTTC-UHFFFAOYSA-N
Z1550915655,Cc1nncn1-c1cccc(NC(=O)c2ccc(N3CCOCC3)c(F)c2)c1,XLZGOSBEGARXSI-UHFFFAOYSA-N
Z1264927787,CN(C)c1nccc(NC(=O)c2cc(-c3cccc(Cl)c3)no2)n1,LHGZMTKJUKFPIN-UHFFFAOYSA-N
Z1552047264,COC(=O)c1ccc(F)c(NC(=O)c2ccc(=O)n(-c3ccccc3F)n2)c1,ANCPSRGSPSFTCQ-UHFFFAOYSA-N
Z1027070212,Cc1ccc(-c2nc(C)c(C(=O)Nc3ccc(CCO)cc3)s2)c(C)c1,LQYCJCWMUDGNRL-UHFFFAOYSA-N
Z1318884114,CCOc1cccc(NC(=O)c2ccn(-c3ccccc3F)n2)n1,NTYNUXHSXGDYBY-UHFFFAOYSA-N
Z1463098810,Cc1cc(-n2cncn2)ccc1C(=O)Nc1ccc(N2CCOCC2)nc1C,SDOUPZYWVYZGCO-UHFFFAOYSA-N
Z1551465619,CCn1ccc(=O)c(NC(=O)c2cc(-c3ccc(F)cc3)[nH]n2)c1,IMFWNQKTBWFWPV-UHFFFAOYSA-N
Z1465936042,Cc1cc(F)ccc1C(=O)N1C2CCC1c1ccccc12,GHCXDMJWLYKOGI-UHFFFAOYSA-N
Z816992768,COCCOc1ccccc1NC(=O)c1nnn(-c2cccc(Cl)c2)c1C,MUMZWUYYKZFJLN-UHFFFAOYSA-N
Z955317126,COc1ccc(NC(=O)c2cnn(-c3ccccc3Cl)c2)c(Cl)c1,YSSZMDNPWVJVGX-UHFFFAOYSA-N
Z1514545369,CSCc1cccc(NC(=O)c2cccc(-c3ccccn3)c2C)c1C,OKNHZIVDWPWMCR-UHFFFAOYSA-N
Z1524791593,Cc1c(C(=O)Nc2ccc(C(N)=O)nc2)cnn1-c1ccc(F)cc1F,KBPDHCDPTJMGQR-UHFFFAOYSA-N
Z984275248,Cc1nnc2ccc(C(=O)Nc3ccc(NCc4ccccc4)c(Cl)c3)cn12,AHUHKKSSJSEGTO-UHFFFAOYSA-N
Z26488634,COc1ccc(-c2cc(C(=O)Nc3ccccc3C#N)sc2C)cc1,HXROJFXYTRKLGT-UHFFFAOYSA-N
Z223587080,Cc1nc(-c2cccs2)ccc1C(=O)Nc1ccccc1Cl,NJEWQAUTXKBSFN-UHFFFAOYSA-N
Z1270727752,CC(=O)N(C)c1ccccc1NCc1cc(-c2ccc(C)cc2)no1,PDSIMDDOOHDZRG-UHFFFAOYSA-N
Z1407884423,COc1cc(F)ccc1NC(=O)c1cncc(-c2ccc(C)cc2)c1,BYTMCAGJJQYKSU-UHFFFAOYSA-N
Z1227819465,COc1ccc(-c2nc(C(=O)Nc3cc(C)ccc3C)c(C)o2)cc1,UCZIZFCFRJAMRG-UHFFFAOYSA-N
Z1471460873,CC(C)c1cc(C(=O)Nc2ccnc(N(C)C)n2)nn1-c1ccccc1,IXCPQZGCYFDVBM-UHFFFAOYSA-N
Z1558355816,CCn1ccc(=O)c(NC(=O)c2ccc(-c3ccc(Cl)cc3)s2)c1,QFIHBQDELWNJIW-UHFFFAOYSA-N
Z1049114984,CC1CCN(c2ccc(C(=O)Nc3ccc4[nH]ncc4c3)cn2)CC1,BNXYVGMHQYODSM-UHFFFAOYSA-N
Z1798539160,CC(C)c1cnc(-c2ccc(NC(=O)N3CCC(C)C3CO)cc2)o1,IKRRFPIQBUTRFD-UHFFFAOYSA-N
Z1952039049,Cc1nc2cc(F)c(F)cc2n1CC(=O)N(C)C1CCN(c2ccccc2)C1=O,KZQQJDLECUJGEH-UHFFFAOYSA-N
Z62864780,CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc(-c3ccccc3F)o2)c1,VFDXKDHVDBTICW-UHFFFAOYSA-N
Z1157882513,Cc1cc(C)c(NC(=O)c2cnn(-c3ccccc3S(C)(=O)=O)c2)c(C)c1,VLPMBMMQPDTLNZ-UHFFFAOYSA-N
Z1250506075,Cc1ccc(-c2nc(C(=O)N(c3ccc(C#N)cc3C)C3CC3)cs2)cc1,WWDUBUYWLPDOPD-UHFFFAOYSA-N
Z966205438,Cc1c(NC(=O)c2cc(C)n(-c3ccccc3)n2)cccc1N1C(=O)CCC1=O,COGYMORFCSEOJY-UHFFFAOYSA-N
Z1816138900,Cc1cc(C(=O)N2CCCC2)ccc1NC(=O)Cc1c(C)n[nH]c1C,WWURGUNFNPOLII-UHFFFAOYSA-N
Z1450288232,Cl.O=C(Nc1ccc(OCc2cccc(F)c2)c(F)c1)C1CCNCC1,VXALBWPUXZIMMI-UHFFFAOYSA-N
Z452225434,Cc1cnn(-c2ccc(C(=O)N3CC(C)c4ccccc43)cc2)c1,VTEMFKRUAIUHJQ-UHFFFAOYSA-N
Z1315131329,CSCc1cccc(NC(=O)c2cc(=O)n(-c3ccc(C)cc3)[nH]2)c1C,NIDKKCXIQQOIQT-UHFFFAOYSA-N
Z738763928,COc1cccc(C(=O)Nc2cccc(C(=O)N3CCCCC3)c2)c1O,BZKXGSWHJFAKJK-UHFFFAOYSA-N
Z1424770528,O=C(Nc1cncnc1N1CCCC1)c1cccc(-n2cccn2)n1,ZKUDYRWHMASYAX-UHFFFAOYSA-N
Z1101528757,CCOc1cn(-c2ccccc2)nc1C(=O)Nc1ccc(F)cc1Cl,SLTPOCJAUHJRAT-UHFFFAOYSA-N
Z31404466,Cc1ccc(C)c(NC(=O)c2nc(-n3nc(C)cc3C)ccc2Cl)c1,SRFRNAZVSVNDDM-UHFFFAOYSA-N
Z1434396173,CN(C(=O)c1ccn(-c2ccccc2Cl)n1)c1cc(Cl)ccc1C#N,LOJLRHWMJOUKGW-UHFFFAOYSA-N
Z1500842362,Cc1cnn(-c2ccncc2NC(=O)CC(C)c2cccc(F)c2)c1,OZOQJZCVYBTOSD-UHFFFAOYSA-N
Z1521736908,CCN(Cc1ccccc1NC(=O)c1cnn(-c2ccc(F)cc2F)c1)C(C)=O,XUIJXRRQOZDKJC-UHFFFAOYSA-N
Z509472898,COc1ccc(NC(=O)c2cc3ccc(F)cc3nc2C)cc1F,SKYASMMKGSLHJL-UHFFFAOYSA-N
Z1354770036,Cc1ccc(N(C(=O)c2oc(-c3ccccc3)nc2C)C2CCCCC2)nc1,ZEHZXDIICQBIAT-UHFFFAOYSA-N
Z1515644510,COC(=O)c1cccc2c1OCCN2C(=O)c1cc(-c2ccc(F)cc2)on1,UPUHBRKYGNLIGY-UHFFFAOYSA-N
Z27064997,Cc1ccc(Cl)cc1NC(=O)c1ccc2nccnc2c1,ONHOREJVWUOINR-UHFFFAOYSA-N
Z740049528,CCOC(=O)CN(C(=O)c1cc(-c2ccccc2)no1)c1ccccc1F,YMTMEAHFJGFDTO-UHFFFAOYSA-N
Z941493182,CS(=O)(=O)Cc1ccccc1NC(=O)c1cnn(-c2cccc(Cl)c2)c1,OUVHPTFJGSBOPC-UHFFFAOYSA-N
Z350319354,CCN(C(=O)c1cc(-c2ccccc2)on1)c1ccc(F)c(F)c1,XEQJODSSDNGNEK-UHFFFAOYSA-N
Z758547092,O=C(Nc1cccc2c1OCCO2)c1cc(-c2ccc(F)cc2)[nH]n1,OHDITMQNOWJIQY-UHFFFAOYSA-N
Z1245846299,Cc1csc(-c2cccc(C(=O)N3CCc4ccccc43)c2)n1,OBCLLAAFGGEHJS-UHFFFAOYSA-N
Z1334526708,O=C1CCCN1c1ccccc1NCc1csc(-c2ccccc2F)n1,ORYVJRFQXVHXIW-UHFFFAOYSA-N
Z509703208,Cc1cccc2c1N(C(=O)c1ccc3ccccc3n1)CC2,IRTSXDRCBAFLOU-UHFFFAOYSA-N
Z1155274021,Cc1ccc(N(C(=O)c2cnn(-c3ccccc3)c2)C2CCCCC2)nc1,LKDJMHCLKAWPEI-UHFFFAOYSA-N
Z1550236789,Cc1cc(C(=O)Nc2ccncc2F)nc2ccccc12,HPSJHBYWXFGNBF-UHFFFAOYSA-N
Z740196636,COc1c(F)cc(NC(=O)c2cc(-c3ccncc3)on2)cc1F,APZYOEWEKGZUSK-UHFFFAOYSA-N
Z371138040,COc1cc(F)ccc1NC(=O)c1ccc(=O)n(-c2ccc(F)cc2)n1,DGWBLJCPBJGUSS-UHFFFAOYSA-N
Z1155273413,COc1ccc(-n2ccc(C(=O)N(c3ccc(C)cn3)C3CCCCC3)n2)cc1,LXHSCLXFLYJBIB-UHFFFAOYSA-N
Z1231470251,COc1ccc(C(=O)Nc2ccc(-n3cc(C)cn3)c(F)c2)cc1OC,VMWXGKBHVUXCIQ-UHFFFAOYSA-N
Z1204218700,COc1ccc(Cl)cc1N(C)C(=O)c1ccc2ccccc2n1,QNGLVUFQISNWNR-UHFFFAOYSA-N
Z396631306,Cc1ccc(-c2cc(C(=O)Nc3cccc(C(N)=O)c3C)[nH]n2)cc1,CLHUQBFLDNXHDC-UHFFFAOYSA-N
Z1183502139,Cc1ccc(NC(=O)C(C)C)cc1NC(=O)c1cnn(-c2ccccc2C)c1,JJTDIBSZZVVBNX-UHFFFAOYSA-N
Z1365460561,CN(C(=O)c1cc2ccccc2o1)c1cc(Cl)ccc1C#N,VFTZOAHNZZZAON-UHFFFAOYSA-N
Z738847084,CCNC(=O)c1ccc(NC(=O)c2ccc(-c3ccc(F)cc3)o2)c(C)c1,RIAHLFJJVRJBLT-UHFFFAOYSA-N
Z1211595469,Cc1nn(-c2ccccc2)cc1C(=O)Nc1ccc(Cl)c(CS(C)=O)c1,GOGZMABRRUFNMZ-UHFFFAOYSA-N
Z652064832,CC1CN(C(=O)c2cnn3c(-c4ccccc4)ccnc23)c2ccccc21,LGDPJCHLSNNXDV-UHFFFAOYSA-N
Z1101845817,Cc1ccc(-n2nnc(C(=O)Nc3cnc(C4CC4)nc3)c2C)cc1,MJTLPORWXDNYKY-UHFFFAOYSA-N
Z1183707135,O=C(CCNC(=O)c1ccc(Oc2ccc(F)cc2F)cc1)Nc1cccnc1,UPXMGVLCAFAKED-UHFFFAOYSA-N
Z1509640714,COc1ccc(C)cc1-n1cc(C(=O)Nc2cccc(Cl)c2F)ccc1=O,WESGSEKDYWOOMM-UHFFFAOYSA-N
Z1498098732,CCN(C(=O)c1cc(C)nc(-c2ccc(Cl)cc2)n1)c1cccnc1,WPFJBMIEBRQWNT-UHFFFAOYSA-N
Z1436858651,COc1cc(Cl)c(C)cc1NC(=O)c1csc(-c2ccncc2)n1,YFWYJQYBADLKNP-UHFFFAOYSA-N
